part_of_collection,budget,popularity,production_companies,release_month,release_year,revenue,runtime,spoken_languages,vote_average,vote_count,animation department,art department,camera and electrical department,cast,casting department,costume department,distributors,editorial department,music department,rating,visual effects,votes,genre,overview_length,tagline_length,plot_length,plot_outline_length,mpaa_rating_text_length,id,mpaa_rating_NR,mpaa_rating_PG,mpaa_rating_PG-13,mpaa_rating_R,overview_cluster_0,overview_cluster_1,overview_cluster_2,overview_cluster_3,overview_cluster_4,overview_cluster_5,overview_cluster_6,tagline_cluster_0,tagline_cluster_1,tagline_cluster_2,tagline_cluster_3,tagline_cluster_4,plot_cluster_0,plot_cluster_1,plot_cluster_2,plot_cluster_3,plot_cluster_4,plot_cluster_5,plot_cluster_6,plot_cluster_7,plot_cluster_8,plot_cluster_9,plot outline_cluster_0,plot outline_cluster_1,plot outline_cluster_2,plot outline_cluster_3,plot outline_cluster_4,plot outline_cluster_5,plot outline_cluster_6,plot outline_cluster_7,plot outline_cluster_8,plot outline_cluster_9,mpaa_rating_text_cluster_0,mpaa_rating_text_cluster_1,mpaa_rating_text_cluster_2,mpaa_rating_text_cluster_3,mpaa_rating_text_cluster_4,mpaa_rating_text_cluster_5,mpaa_rating_text_cluster_6,mpaa_rating_text_cluster_7,mpaa_rating_text_cluster_8,mpaa_rating_text_cluster_9,poster_path,pp
False,50000000,0.98213,4,2,2009,60161391,118.0,5,6.0,308,0.0,50.0,69.0,90.0,8.0,18.0,30.0,12.0,4.0,6.5,58.0,81848.0,Drama - Thriller,378,31,596,119,39,4959,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4959,poster_images/4959-The International.jpg
True,95000000,1.12435,2,7,1998,250288523,136.0,1,6.2,907,0.0,39.0,30.0,51.0,5.0,11.0,33.0,7.0,14.0,6.7,23.0,141267.0,Comedy - Romance,353,61,381,145,32,9342,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9342,poster_images/9342-The Mask of Zorro.jpg
True,55000000,1.421499,4,8,2003,231449203,103.0,1,6.0,872,0.0,22.0,35.0,41.0,4.0,7.0,22.0,11.0,18.0,6.3,18.0,168184.0,Comedy - Romance,297,24,396,160,40,8273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8273,poster_images/8273-American Wedding.jpg
False,0,0.426662,4,4,1970,0,98.0,2,6.4,17,0.0,2.0,3.0,16.0,0.0,1.0,23.0,0.0,0.0,5.8,0.0,1943.0,Horror,147,0,147,147,0,5620,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620,poster_images/5620-Count Dracula.jpg
False,0,0.31656,3,10,1995,0,98.0,2,7.3,4,0.0,8.0,44.0,41.0,0.0,5.0,9.0,6.0,5.0,5.8,0.0,1203.0,Drama - Thriller,470,55,480,182,65,29231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29231,poster_images/29231-The Immortals.jpg
False,9000000,0.277485,2,10,2000,0,126.0,1,6.7,48,0.0,22.0,27.0,78.0,5.0,7.0,28.0,5.0,14.0,7.0,3.0,20945.0,Drama - Thriller,316,61,408,161,34,6521,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6521,poster_images/6521-The Contender.jpg
False,1800000,0.2422,0,5,2011,0,84.0,1,5.1,15,0.0,2.0,10.0,21.0,0.0,0.0,10.0,6.0,0.0,4.1,10.0,2065.0,Action,205,0,205,205,42,80034,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80034,poster_images/80034-Earth's Final Hours.jpg
False,19000000,2.100806,3,9,2005,144216468,122.0,1,6.3,489,0.0,42.0,43.0,39.0,11.0,9.0,25.0,11.0,28.0,6.7,51.0,100836.0,Drama - Thriller,374,23,341,105,80,8643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8643,poster_images/8643-The Exorcism of Emily Rose.jpg
False,0,0.20809,3,9,1995,0,103.0,1,0.0,0,0.0,6.0,11.0,10.0,0.0,1.0,1.0,2.0,0.0,7.6,0.0,28.0,Drama,992,0,0,0,0,223450,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223450,poster_images/223450-Harvest Home.jpg
False,315000,0.812598,2,12,1966,0,26.0,1,7.3,336,12.0,1.0,1.0,4.0,0.0,0.0,15.0,0.0,6.0,8.4,0.0,34811.0,Family,306,29,306,76,0,13377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13377,poster_images/13377-How the Grinch Stole Christmas!.jpg
True,700000,0.21926,1,7,1974,0,90.0,1,4.7,24,0.0,3.0,4.0,46.0,0.0,1.0,17.0,0.0,2.0,4.6,30.0,3311.0,Comedy,357,52,358,106,0,3687,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687,poster_images/3687-Flesh Gordon.jpg
False,0,0.214527,1,2,2014,0,91.0,1,4.9,22,0.0,0.0,10.0,42.0,0.0,1.0,8.0,1.0,5.0,3.8,0.0,1928.0,Comedy - Romance,373,66,374,153,0,254047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254047,poster_images/254047-The Wedding Pact.jpg
False,0,0.382597,1,3,2016,0,86.0,1,4.0,24,1.0,0.0,9.0,32.0,5.0,3.0,4.0,6.0,9.0,3.4,3.0,1453.0,Comedy,154,0,154,106,0,385317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385317,poster_images/385317-Hot Bot.jpg
False,0,0.156994,0,1,2001,0,95.0,1,5.1,7,0.0,10.0,12.0,20.0,2.0,1.0,6.0,2.0,2.0,7.1,5.0,2218.0,Action,308,43,291,104,0,35381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35381,poster_images/35381-Crossfire Trail.jpg
False,85000000,0.993451,4,2,2002,78382433,108.0,2,5.6,351,0.0,20.0,47.0,80.0,10.0,7.0,32.0,9.0,14.0,5.5,42.0,63406.0,Drama - Thriller,187,41,428,99,26,9884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9884,poster_images/9884-Collateral Damage.jpg
False,0,0.173667,2,3,2017,0,96.0,1,0.0,0,0.0,3.0,2.0,35.0,0.0,1.0,1.0,2.0,0.0,5.7,1.0,54.0,Drama,167,0,1956,167,0,446946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446946,poster_images/446946-It's Not My Fault and I Don't Care Anyway.jpg
True,0,0.809162,1,11,1967,0,111.0,1,5.3,20,0.0,2.0,3.0,42.0,0.0,3.0,14.0,1.0,1.0,6.1,0.0,3627.0,Thriller,130,24,322,130,0,4889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889,poster_images/4889-Billion Dollar Brain.jpg
False,1500000,0.24992,1,9,2015,0,94.0,1,7.0,23,1.0,2.0,10.0,56.0,2.0,1.0,2.0,6.0,0.0,6.6,4.0,823.0,Drama,713,41,713,80,0,298582,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298582,poster_images/298582-Full Out.jpg
False,24000000,0.222177,2,8,1985,0,134.0,1,6.4,52,0.0,22.0,29.0,84.0,2.0,5.0,24.0,6.0,7.0,6.9,0.0,11154.0,Drama - Thriller,443,100,2328,108,0,11018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11018,poster_images/11018-Year of the Dragon.jpg
False,0,0.2199,6,4,2000,0,89.0,1,5.1,10,0.0,55.0,48.0,30.0,6.0,7.0,17.0,5.0,21.0,6.3,1.0,4656.0,Comedy - Drama,566,59,1030,136,19,31776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31776,poster_images/31776-Where the Money is.jpg
True,31000000,1.27275,1,11,1985,300473716,91.0,1,6.6,724,0.0,13.0,28.0,63.0,3.0,5.0,30.0,11.0,13.0,6.8,0.0,144035.0,Drama,325,62,549,203,0,1374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374,poster_images/1374-Rocky IV.jpg
False,0,0.195987,0,11,2007,0,0.0,1,4.5,1,0.0,5.0,5.0,33.0,2.0,0.0,2.0,4.0,2.0,4.5,13.0,420.0,Drama,332,0,231,231,0,25482,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25482,poster_images/25482-Lolita's Club.jpg
False,24000000,1.243246,3,12,1999,88545092,126.0,1,6.8,216,0.0,63.0,34.0,37.0,7.0,11.0,32.0,11.0,18.0,7.4,2.0,81696.0,Drama,385,71,636,118,78,1715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715,poster_images/1715-The Cider House Rules.jpg
False,0,0.382733,3,12,1982,0,102.0,2,5.7,54,0.0,7.0,22.0,60.0,2.0,3.0,12.0,3.0,2.0,5.8,0.0,9364.0,Comedy,355,123,355,93,0,23805,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23805,poster_images/23805-The Toy.jpg
False,0,0.226166,0,10,2009,0,98.0,1,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,173.0,Drama,111,29,390,111,0,167395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167395,poster_images/167395-Unfaithful.jpg
True,30000000,1.32069,2,9,2005,192452832,85.0,1,6.8,481,41.0,44.0,10.0,20.0,2.0,0.0,29.0,9.0,31.0,7.5,97.0,102714.0,Family,443,30,1080,178,0,533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,poster_images/533-The Curse of the Were-Rabbit.jpg
True,18000000,1.206066,3,7,1997,251212670,85.0,1,6.3,433,0.0,15.0,19.0,42.0,4.0,1.0,53.0,7.0,2.0,6.4,0.0,78993.0,Comedy,387,47,387,140,23,1281,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1281,poster_images/1281-Bean.jpg
False,0,0.42172,1,5,2009,0,119.0,1,6.3,61,0.0,15.0,15.0,43.0,0.0,4.0,23.0,5.0,17.0,7.2,0.0,13619.0,Comedy - Drama,191,73,1056,144,0,18898,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18898,poster_images/18898-Looking for Eric.jpg
False,0,0.262662,1,2,1936,0,71.0,3,6.3,10,0.0,1.0,1.0,57.0,0.0,0.0,12.0,1.0,3.0,6.9,1.0,1311.0,Comedy,117,0,643,126,0,82036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82036,poster_images/82036-The Bohemian Girl.jpg
False,0,0.661083,1,7,1983,0,98.0,1,5.7,30,0.0,10.0,10.0,53.0,0.0,4.0,15.0,3.0,5.0,5.9,0.0,7782.0,Comedy - Drama,443,99,723,127,0,21500,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500,poster_images/21500-Class.jpg
False,0,0.607959,2,9,1992,18472850,99.0,1,6.4,85,0.0,8.0,18.0,74.0,0.0,3.0,13.0,5.0,7.0,6.7,1.0,23449.0,Drama - Romance,394,46,395,136,55,11068,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11068,poster_images/11068-Singles.jpg
False,55000000,1.341157,2,10,2013,110000000,91.0,1,5.8,216,83.0,47.0,0.0,28.0,1.0,0.0,38.0,17.0,28.0,5.9,74.0,18897.0,Family,325,23,721,193,32,175574,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175574,poster_images/175574-Free Birds.jpg
False,52000000,2.272346,5,6,2008,609841637,108.0,2,6.3,1022,0.0,64.0,52.0,75.0,11.0,27.0,26.0,22.0,72.0,6.4,47.0,152217.0,Comedy - Romance,347,46,381,110,25,11631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11631,poster_images/11631-Mamma Mia!.jpg
False,0,0.178863,0,8,2008,0,87.0,1,4.5,11,0.0,0.0,1.0,24.0,0.0,0.0,9.0,2.0,6.0,4.7,4.0,1064.0,Thriller,134,0,135,135,34,14075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075,poster_images/14075-The Fifth Commandment.jpg
False,4000000,0.349355,1,11,1979,0,184.0,1,6.2,109,0.0,1.0,4.0,25.0,0.0,3.0,15.0,0.0,2.0,6.8,0.0,15489.0,Horror,104,23,827,110,0,11343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11343,poster_images/11343-Salem's Lot.jpg
False,0,0.19854,0,9,1999,0,94.0,2,5.4,8,0.0,4.0,46.0,46.0,1.0,1.0,4.0,0.0,13.0,5.8,4.0,4461.0,Comedy,677,0,223,223,27,15122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15122,poster_images/15122-Love Stinks.jpg
False,0,0.394335,1,7,1950,0,85.0,2,6.3,13,0.0,0.0,4.0,44.0,0.0,2.0,18.0,0.0,4.0,7.2,0.0,3439.0,Drama,947,50,1103,78,0,1882,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882,poster_images/1882-The Men.jpg
False,0,0.630995,1,9,2014,0,109.0,1,6.5,300,0.0,17.0,41.0,17.0,0.0,2.0,3.0,4.0,2.0,6.8,6.0,25764.0,Comedy,215,24,700,149,0,253306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253306,poster_images/253306-Housebound.jpg
False,0,0.573698,2,11,2011,0,96.0,1,5.9,30,0.0,5.0,8.0,30.0,2.0,1.0,4.0,2.0,2.0,6.3,0.0,2937.0,Drama - Romance,626,0,1295,156,13,81332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81332,poster_images/81332-A Christmas Kiss.jpg
True,0,0.2222,1,11,1973,544476,87.0,1,5.2,24,0.0,7.0,5.0,23.0,0.0,1.0,28.0,1.0,1.0,5.6,0.0,3948.0,Horror,552,55,445,107,0,35669,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35669,poster_images/35669-The Satanic Rites of Dracula.jpg
False,50000000,0.800509,4,12,2011,120081841,124.0,1,6.4,729,0.0,80.0,78.0,70.0,6.0,15.0,32.0,21.0,20.0,7.1,23.0,116183.0,Comedy - Drama,329,16,462,120,35,74465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74465,poster_images/74465-We Bought a Zoo.jpg
False,0,0.408868,1,2,1997,20060051,79.0,1,5.5,26,0.0,8.0,18.0,33.0,2.0,1.0,7.0,7.0,6.0,5.3,0.0,6575.0,Comedy,439,50,208,67,90,21915,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21915,poster_images/21915-Booty Call.jpg
True,30250000,0.871231,2,10,1995,115101622,105.0,1,6.3,225,0.0,21.0,30.0,53.0,3.0,5.0,42.0,8.0,13.0,6.9,5.0,64880.0,Thriller,123,54,263,123,26,8012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8012,poster_images/8012-Get Shorty.jpg
