adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,movie_status_code,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/6KOPTlgmEb6MkKYTcDA1QAN6vGJ.jpg,"{u'backdrop_path': u'/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg', u'poster_path': u'/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', u'id': 328, u'name': u'Jurassic Park Collection'}",73000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 28, u'name': u'Action'}, {u'id': 878, u'name': u'Science Fiction'}]",,330,tt0119567,200,en,[u'The Lost World: Jurassic Park'],"[u""Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.""]",0.157404,/u1fXmEQUCI9CjyHCCYOPBSq2DYo.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Amblin Entertainment', u'id': 56}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1997-05-23,229074524,129.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Something has survived.,[u'The Lost World: Jurassic Park'],False,6.1,2010
False,/5vEJkHXYDYW3RDZD31cQsQ0hoeF.jpg,,40000000,"[{u'id': 35, u'name': u'Comedy'}]",http://www.gethimtothegreek.net/,32823,tt1226229,200,en,[u'Get Him to the Greek'],"[u'Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.']",0.502489,/a3HJGSFuFbaVAK3l8IqdVYchF0B.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Spyglass Entertainment', u'id': 158}, {u'name': u'Relativity Media', u'id': 7295}, {u'name': u'Apatow Productions', u'id': 10105}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2010-06-04,90029656,109.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Aaron Green has 72 hours to get a Rock Star from London to L.A. Pray for him.,[u'Get Him to the Greek'],False,5.9,509
False,/rSVBuINAkGgJknWDbYOHZRJkCGF.jpg,"{u'backdrop_path': u'/AosJpZ6TvYFYtRzvgFfb82g2S70.jpg', u'poster_path': u'/m80WunRaXoCBeKcYfoGAldyBWOc.jpg', u'id': 237445, u'name': u'Inspector Gadget Collection'}",75000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}]",,332,tt0141369,200,en,[u'Inspector Gadget'],"[u'John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.']",0.643324,/kvlKBGtyyNVyGJB72aD1vwPk2d4.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Caravan Pictures', u'id': 175}, {u'name': u'DiC Entertainment', u'id': 20477}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1999-07-23,0,78.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'no', u'name': u'Norsk'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,The greatest hero ever assembled.,[u'Inspector Gadget'],False,4.3,238
False,/9In3XGQSdr2yfgUoEdCpqxEGAOO.jpg,,37000000,"[{u'id': 18, u'name': u'Drama'}]",http://www.magnoliamovie.com/,334,tt0175880,200,en,[u'Magnolia'],"[u'An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.']",1.988777,/jxkHxPiMfGiFvxSOduNV4oIKJI5.jpg,"[{u'name': u'New Line Cinema', u'id': 12}, {u'name': u'Ghoulardi Film Company', u'id': 178}, {u'name': u'The Magnolia Project', u'id': 179}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1999-12-08,48451803,188.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,"Things fall down. People look up. And when it rains, it pours.",[u'Magnolia'],False,7.5,641
False,/sNaQWTsQFfdhjKweXbgjSHKZ8YS.jpg,,5000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 37, u'name': u'Western'}]",,335,tt0064116,200,it,"[u""C'era una volta il West""]",[u'This classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. A mysterious harmonica player joins forces with a desperado to protect the woman and her land.'],1.733302,/rVAHRtAMhV8QVXQMQ8NxNbZXCDp.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}, {u'name': u'Rafran Cinematografica', u'id': 218}, {u'name': u'Finanzia San Marco', u'id': 11386}]","[{u'iso_3166_1': u'ES', u'name': u'Spain'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",1968-12-21,5321508,175.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,There were three men in her life. One to take her... one to love her... and one to kill her.,[u'Once Upon a Time in the West'],False,8.0,894
False,/884cFOB5jgJXdRMqMMY7inGuxkv.jpg,,0,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 27, u'name': u'Horror'}]",,360784,tt2131532,200,en,[u'Hidden'],[u'A family takes refuge in a fallout shelter to avoid a dangerous outbreak.'],0.894231,/iyqwK3UU1KHR9Ey5tw5amRhSRXJ.jpg,"[{u'name': u'Primal Pictures', u'id': 3911}, {u'name': u'Warner Bros.', u'id': 6194}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2015-09-15,0,83.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,[u'Hidden'],False,6.6,138
False,/2Essxq0c2NDHo9co0l0GVGrK03O.jpg,,0,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 53, u'name': u'Thriller'}]",,344120,tt4379180,200,fr,[u'Enrag\xe9s'],"[u""After a bank job goes badly wrong, three desperate criminals take a young woman and a father and child hostage - it's the beginning of a frantic and violent road trip that not all of them will survive.""]",0.357159,/ipmE0bVNUFWXSOLXEtzbLDSYnHC.jpg,"[{u'name': u'JD Productions', u'id': 475}, {u'name': u'J.S. Productions', u'id': 6920}, {u'name': u'Black Dynamite Films', u'id': 8728}, {u'name': u'Transfilm International', u'id': 60843}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'FR', u'name': u'France'}]",2015-09-30,0,100.0,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,,[u'Rabid Dogs'],False,5.8,25
False,/ihrwADHDVr0gj6FPbHDv8DZJn2I.jpg,,4800000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://www.good-bye-lenin.de/index2.php,338,tt0301357,200,de,"[u'Good bye, Lenin!']",[u'An affectionate and refreshing East/West-Germany comedy about a boy who\u2019s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.'],1.281482,/pb62NJ3tRxgmxBSM9u1Wg1dmmvG.jpg,"[{u'name': u'WDR', u'id': 46}, {u'name': u'X Filme', u'id': 96}, {u'name': u'Arte', u'id': 201}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}]",2003-02-09,79384880,121.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,The German Democratic Republic lives on -- in 79 square meters!,"[u'Good bye, Lenin!']",False,7.4,450
False,/A950Duaj0dQ7inPvhYapvENBu8G.jpg,,0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",,339,tt0102536,200,en,[u'Night on Earth'],[u'An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.'],1.005445,/aREHjLD3kwQFcL1ncNOx8ggDGxA.jpg,"[{u'name': u'Channel Four Films', u'id': 181}, {u'name': u'JVC Entertainment', u'id': 182}, {u'name': u'Le Studio Canal+', u'id': 183}, {u'name': u'Locus Solus Entertainment', u'id': 184}, {u'name': u'Pandora Cinema', u'id': 185}, {u'name': u'Pyramide Productions', u'id': 186}, {u'name': u'Victor Musical Industries', u'id': 187}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'FI', u'name': u'Finland'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",1991-10-03,2015810,129.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fi', u'name': u'suomi'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]",Released,Five Taxis. Five Cities. One Night.,[u'Night on Earth'],False,7.6,136
False,/6LFuuLkdPwUPrzt9kqfKW2JGbS6.jpg,,7000000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}]",http://wip.warnerbros.com/everythingisilluminated/,340,tt0404030,200,en,[u'Everything is Illuminated'],"[u'A film based on the semi-autobiographical novel of the same name by American writer Jonathan Safran Foer, in which a young Jewish American man endeavors\u2014with the help of eccentric, distant relatives\u2014to find the woman who saved his grandfather during World War II, in a Ukrainian village which was ultimately razed by the Nazis.']",1.052399,/A3uFw8whRO8Td2pkTRMGlbIh4Op.jpg,"[{u'name': u'Big Beach Productions', u'id': 188}, {u'name': u'Stillking Films', u'id': 11345}, {u'name': u'Warner Independent Pictures (WIP)', u'id': 11509}, {u'name': u'Telegraph Films', u'id': 54285}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2005-09-16,2697930,106.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}, {u'iso_639_1': u'uk', u'name': u'\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439'}]",Released,Leave Normal Behind.,[u'Everything is Illuminated'],False,7.4,201
False,/7JLq3aQV89IAL2wetJ5f5STswql.jpg,,8000000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}]",http://www.mylifeasazucchini.com/,393559,tt2321405,200,fr,[u'Ma vie de courgette'],"[u'After his mother\u2019s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.']",1.644352,/5RBwmTlwLV2HlY1PNS6PuwL16sD.jpg,"[{u'name': u'G\xe9b\xe9ka Films', u'id': 4621}, {u'name': u'Rita Productions', u'id': 7034}, {u'name': u'Blue Spirit Animation', u'id': 42171}]","[{u'iso_3166_1': u'CH', u'name': u'Switzerland'}, {u'iso_3166_1': u'FR', u'name': u'France'}]",2016-10-19,5500000,66.0,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,,[u'My Life as a Zucchini'],False,8.0,52
False,/h6wWWwLh9ShmmjL4VgmVHJ2URpI.jpg,"{u'backdrop_path': u'/c3vehgb1JMapKv66bSFwWcl4Ef9.jpg', u'poster_path': u'/lVF4mWjtJdAGYjMrtspnoOlKOYF.jpg', u'id': 344936, u'name': u'Unna Trilogie'}",2888030,"[{u'id': 80, u'name': u'Crime'}, {u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}]",http://www.bangboombang.de/,344,tt0135790,200,de,[u'Bang Boom Bang - Ein todsicheres Ding'],[u'Bank robber Kelle Grabowski escapes from prison while his unemployed smalltime crook buddy is sitting around doing nothing after he just lost all their money. A fast paced comedy from German director Peter Thorwarth.'],0.285685,/kygnsfdP8wnMa2DBp9gloNSk69L.jpg,"[{u'name': u'Senator Film Produktion', u'id': 191}, {u'name': u'Becker & H\xe4berle Filmproduktion GmbH', u'id': 5011}, {u'name': u'Traumwerk Filmproduktion GmbH', u'id': 8465}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}]",1999-08-26,0,110.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,,"[u'Bang, Boom, Bang']",False,7.5,45
